"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AFUB_047610-T",18039.5998277178,-5.38539446954235,0.11245428284327,0,0
"AFUB_062410-T",162866.305290508,-6.78613689950656,0.14441861443725,0,0
"AFUB_071560-T",8955.93591163595,6.68481388977222,0.129255703146425,0,0
"AFUB_029480-T",68657.8765296899,-3.7909621310957,0.10775947881461,4.70012364953047e-272,1.16621818053975e-268
"AFUB_097260-T",5151.51813908606,6.66341679033951,0.193204548600277,1.36312214346361e-261,2.70579745477527e-258
"AFUB_101390-T",3581.30253663252,5.08684715236964,0.158701196409079,1.44462978529332e-226,2.38965843650603e-223
"AFUB_075430-T",4987.84665654387,6.55891785730995,0.205140624666092,1.79286979186734e-225,2.54203324061191e-222
"AFUB_044330-T",3240.08470197013,7.6895265503596,0.241560525532468,2.40018303809884e-223,2.97772708164138e-220
"AFUB_048430-T",3561.37035874053,7.07188866479126,0.227074164353535,5.29910676652324e-214,5.84373718419369e-211
"AFUB_071569-T",2461.4538227138,6.48191990382947,0.209414758899671,3.26746524024753e-211,3.24295925094567e-208
"AFUB_075450-T",2534.59809837572,8.0864168330129,0.266490002907704,8.56641411004023e-203,7.72924182201357e-200
"AFUB_097940-T",5933.76337999797,-4.47517793245239,0.149387484061364,2.49326419717016e-198,2.06213726307616e-195
"AFUB_071620-T",2506.3589137176,8.62323447704086,0.293038601006644,1.1591323597694e-190,8.84952974670099e-188
"AFUB_071630-T",2640.81696333325,7.38835354758134,0.257397714450288,2.62618134256076e-182,1.86177498749397e-179
"AFUB_036560-T",7246.25074712562,-3.14029479626696,0.11012011244301,6.29052019330796e-180,4.16222752790543e-177
"AFUB_044320-T",2228.4891453551,7.26280844484789,0.257333884163086,3.11223307813104e-176,1.93055708127816e-173
"AFUB_044390-T",2166.52742375061,4.44794241900145,0.165513138892142,3.49097282213305e-160,2.03811207409827e-157
"AFUB_096570-T",4512.49270645832,4.87018423366275,0.181614176252057,1.38393718161938e-159,7.6308758486513e-157
"AFUB_048520-T",1761.70064482044,6.8502627760281,0.260616046366013,2.67117322320705e-153,1.39533653896474e-150
"AFUB_049500-T",2631.17527381265,4.30697745577053,0.166495295572811,1.18679067126001e-148,5.88944870612778e-146
"AFUB_062550-T",17011.0605081382,3.54689244627544,0.13732433580265,4.02708106593768e-148,1.90327521806816e-145
"AFUB_074720-T",11456.8077909446,3.66395766713414,0.14467924230285,1.47086243548618e-142,6.63559530554562e-140
"AFUB_101510-T",4960.44889437404,-2.87491867933803,0.116850450514999,1.1211516027489e-134,4.8380128944708e-132
"AFUB_075790-T",2983.43583355486,-4.97641939198421,0.203261970777368,1.73113246301528e-133,7.15895403976112e-131
"AFUB_033730-T",22257.2376022462,-2.77632722661814,0.113563147927923,4.44762390216435e-133,1.76570668915925e-130
"AFUB_049170-T",10488.9697781215,-2.46402720984242,0.102477964048001,1.09342048557798e-128,4.17392243052362e-126
"AFUB_044310-T",1703.44213965275,7.05360636518077,0.294402992623184,6.13332766361547e-128,2.25456581708828e-125
"AFUB_072925-T",1698.03961550841,6.51621931866562,0.273141696957837,6.40670858881079e-127,2.2709493837124e-124
"AFUB_044400-T",1496.27470272998,7.78997958256819,0.333777882517355,3.0149751702065e-121,1.03184926083791e-118
"AFUB_021270-T",4893.98619777325,3.92296330045741,0.17047696835625,3.3649879183675e-118,1.11325016965991e-115
"AFUB_033700-T",7231.80457636817,-3.23219408150776,0.140936431932634,1.57367716633523e-117,5.0383051212507e-115
"AFUB_087020-T",3557.30458823772,-4.32343063381582,0.188746130313135,2.44482860931709e-117,7.58278873358503e-115
"AFUB_046800-T",7713.19967927811,-3.3850429824775,0.149546617473994,1.64093709157224e-114,4.93524261631953e-112
"AFUB_045240-T",3658.63037380426,-5.01671426019178,0.225069909098938,3.1246940694593e-111,9.1213495998187e-109
"AFUB_071610-T",1164.31904935125,7.86520578895939,0.358451454962162,2.83559556301046e-107,8.0409388465368e-105
"AFUB_028280-T",11948.3087656695,2.70628745695462,0.123678550439323,3.4046841663192e-107,9.38652509742167e-105
"AFUB_071520-T",1404.59292733949,8.85395989145538,0.405358072777943,1.23689169117607e-105,3.3178783878169e-103
"AFUB_048620-T",15918.7428196988,2.78495696851725,0.129065001540618,3.8226927981579e-104,9.98427000571503e-102
"AFUB_097450-T",1584.63728673806,6.39349318726478,0.298195919005894,3.49855264080171e-103,8.90336793845051e-101
"AFUB_066510-T",964.521805352741,7.59410984871753,0.356286014483934,2.56386355778937e-101,6.36158645276488e-99
"AFUB_070300-T",10740.9637024195,3.59439950224596,0.170620131725752,1.35919616384722e-99,3.29024925028869e-97
"AFUB_023080-T",42818.367611687,2.25285241666029,0.107232826310927,7.79336003025755e-99,1.84164519762634e-96
"AFUB_045790-T",1085.29879814192,7.56416672460255,0.364154200840323,1.03366815868597e-96,2.38585034301355e-94
"AFUB_072930-T",957.23664243636,7.80306059292426,0.375390017490001,2.33945187322451e-96,5.27705905494391e-94
"AFUB_066710-T",131962.956229948,-3.10576794187458,0.150207923185586,4.94151366809131e-96,1.08987829235125e-93
"AFUB_046390-T",3437.51616662888,-2.99994845818106,0.146349342815051,1.99357470816747e-94,4.30135412577437e-92
"AFUB_030070-T",10189.749548823,-2.67178097459113,0.131714698679143,1.81908734157468e-92,3.84137060960185e-90
"AFUB_033750-T",14336.1320988693,-2.12793601067023,0.105650620351532,4.45712556706978e-91,9.21603567774324e-89
"AFUB_097500-T",988.23084546113,7.72841978442047,0.386399087122977,1.08243260523107e-89,2.1924782871262e-87
"AFUB_071550-T",1888.68850146148,5.27009546304042,0.265596115998475,1.02195141894861e-88,2.02857356661299e-86
"AFUB_058090-T",12172.5164410994,2.09996730792095,0.105933150233791,3.1942131730403e-88,6.21618936125979e-86
"AFUB_101060-T",7554.85189357998,-2.23159240071991,0.112958463377622,9.30809897825017e-88,1.77659389152179e-85
"AFUB_096650-T",913.938049019705,8.14719021010029,0.413522122320656,1.38334458374869e-86,2.59050848937844e-84
"AFUB_015030-T",29429.9424490426,2.29971670131897,0.117353167164072,2.29812689830305e-86,4.22387212326996e-84
"AFUB_001310-T",19234.5123298577,2.46259082429019,0.126317462522876,1.52703248081741e-85,2.75559952220233e-83
"AFUB_092070-T",4349.41257179318,2.84751649605888,0.148915506539282,1.90076325402302e-82,3.36876344574616e-80
"AFUB_037680-T",22956.3349478601,-2.26415695023262,0.11859359632103,3.66452400241573e-82,6.38077205683792e-80
"AFUB_013160-T",13535.6611343475,-3.094886942453,0.162970245222237,1.86172968034664e-81,3.18580466852421e-79
"AFUB_035610-T",16403.1984120547,-3.17310203131752,0.168166367163435,1.7170949046008e-80,2.88850286918016e-78
"AFUB_080140-T",783.133818264631,7.50797081242595,0.398036865624629,6.52813785578535e-80,1.07986280364449e-77
"AFUB_072030-T",9373.79409313913,-2.00506720765678,0.107581368996722,2.42408159981937e-78,3.94409998003397e-76
"AFUB_017290-T",15340.931842665,2.85627997734156,0.155165438717709,1.17441265414394e-76,1.88000735360946e-74
"AFUB_031300-T",18044.5233954125,-2.22681711674969,0.120979113384338,1.50802135643788e-76,2.37573205756286e-74
"AFUB_083440-T",16330.2148605527,1.85978323221559,0.101927568580433,4.09780316917297e-75,6.35479632094402e-73
"AFUB_101090-T",5546.97331386959,-3.77090777359425,0.207974672855584,1.28955519951683e-74,1.96905159310839e-72
"AFUB_088500-T",126821.551140511,-2.13866422766031,0.117787686164508,1.56986537612519e-74,2.36074452394584e-72
"AFUB_044420-T",746.659456039225,7.26103428049328,0.402246481728513,1.13832026894371e-73,1.68624308496513e-71
"AFUB_097910-T",763.727022731983,7.72865442265925,0.429455753310053,5.35414029086109e-73,7.81468270394064e-71
"AFUB_102760-T",748.100409116165,7.20968378335668,0.402490118765911,1.22182427463962e-72,1.75747911968091e-70
"AFUB_080110-T",734.587329795389,6.99169406003815,0.390687482678413,1.51199240150479e-72,2.14378922641929e-70
"AFUB_078010-T",1867.05246847042,3.62265534796676,0.204254439385905,1.80508514958076e-71,2.5233056492379e-69
"AFUB_072950-T",3631.02543732377,7.737652574212,0.437539597771163,3.34618296194062e-71,4.61262026350842e-69
"AFUB_071150-T",705.241428066027,7.93572666279695,0.449863691024481,5.72054929492605e-70,7.77759613043028e-68
"AFUB_098000-T",1521.00277738636,-3.66604140758833,0.209137769403432,6.02304646579647e-70,8.07820759095e-68
"AFUB_014810-T",32368.2402387644,-2.02486279581286,0.115366022515031,6.80163222525534e-70,9.00082664475457e-68
"AFUB_037060-T",28943.5968273711,-1.6958075682294,0.0965429704102539,8.77427065011039e-70,1.14585047634665e-67
"AFUB_071120-T",950.602671476285,9.03272666443196,0.512139068315074,3.2478100109552e-69,4.18630056606888e-67
"AFUB_085510-T",15622.3174591473,-1.76349274335909,0.100860862996999,3.56455831972097e-69,4.53567196451675e-67
"AFUB_075500-T",739.840916397674,7.67930006228379,0.441046646596893,1.47719761116317e-68,1.85584636592335e-66
"AFUB_059550-T",13635.2144407827,-3.00283650366315,0.173397201233805,3.35598901046637e-68,4.16352386610983e-66
"AFUB_046830-T",7122.35957959225,2.42159672504046,0.139966437275007,6.76744991751895e-68,8.29221486807106e-66
"AFUB_021640-T",18559.027027048,-2.68385778246592,0.157894236557715,8.74296687138504e-66,1.05821885607923e-63
"AFUB_052690-T",66203.6495407613,1.82935823358879,0.107377042322063,9.60213323348472e-66,1.14820689569079e-63
"AFUB_022660-T",11434.5242602746,-2.56078165817973,0.151020328344411,1.86424930970607e-65,2.20269933319437e-63
"AFUB_071480-T",652.500402518931,7.64618927329807,0.450275567054656,2.79954750428895e-65,3.26888340941975e-63
"AFUB_061840-T",6234.57424329437,-3.23628135199022,0.191267969464464,3.00614108358537e-65,3.46929654123079e-63
"AFUB_043280-T",4889.45786487316,-2.36361440213788,0.139673581921359,3.7362846120616e-65,4.26237066375993e-63
"AFUB_097930-T",2573.25116579621,-4.16112699339844,0.24657216196273,5.0362219243406e-65,5.68005711353187e-63
"AFUB_080720-T",22122.2779792115,1.94543397944418,0.115560639228482,2.57889244146474e-64,2.87589971702669e-62
"AFUB_073670-T",17066.7860403268,-2.20343789944141,0.13105620753764,2.61910327056388e-64,2.88828888448294e-62
"AFUB_041650-T",23848.9311130734,-1.54920328927235,0.0922293201631413,5.35657905533231e-64,5.84220298067837e-62
"AFUB_036210-T",7160.18005935141,-3.00322440269716,0.179912280316147,1.37686176326756e-63,1.48536445656854e-61
"AFUB_102340-T",665.071270108578,7.3852927526662,0.444317870212411,8.40223539725209e-63,8.9669017545943e-61
"AFUB_087010-T",2317.86976136095,-3.89615507451354,0.235269439957566,9.0764459553077e-63,9.5833751177052e-61
"AFUB_071640-T",7664.63512660831,6.98918825378525,0.424960535241292,5.68065129776161e-62,5.93478569792463e-60
"AFUB_067260-T",4569.34802809438,2.60124424736573,0.157862376791485,7.46536832821531e-62,7.71810215182677e-60
"AFUB_058160-T",9161.70922782582,-2.20880448224084,0.134153043506891,8.48690716580137e-62,8.68376841449263e-60
"AFUB_034620-T",2994.57687285311,-2.95474601227351,0.179821288464089,1.10360393729544e-61,1.11768051812829e-59
