"","AF293_Azole_1","AF293_Azole_2","AF293_Azole_3","AF293_GMM_1","AF293_GMM_2","AF293_GMM_3"
"AFUB_000260-T",5.50216236719041,2.89977939697807,6.26110980788905,16.7517801283876,18.1453701457232,32.6133363290969
"AFUB_000270-T",77.171757315822,118.26120520504,102.856394455584,101.43229974179,127.969033649426,117.876489649145
"AFUB_000280-T",6.97988597437869,10.2956813943211,12.4729195385506,23.4380354115628,30.5311143744051,19.4779097081512
"AFUB_000290-T",23.2348456534498,17.3986763818684,21.5605671074814,37.4249586255563,38.9581776630556,37.4783091516693
"AFUB_000300-T",58.0399527419057,49.1644415942191,43.2526010875695,113.377204450382,124.520054117983,125.246022554449
"AFUB_000310-T",49.4408589851824,41.8417663493249,45.0931373040618,80.3796310799008,70.5596649954948,73.5872185458738
"AFUB_000320-T",3.26985649250173,1.66956995583586,2.62933745213188,3.05399227799083,3.49994967230242,8.3425274698187
"AFUB_000330-T",1.35195989593821,0.439360514693647,0.887401390094511,2.78292787461887,1.80094497700998,0.792810385900698
"AFUB_000340-T",18.2514585951659,21.1039500557848,33.3597189239233,12.8303817596065,10.9415902376833,15.9102629715981
"AFUB_000350-T",6.9012836548474,4.30573304399774,5.60377544485608,6.75853912407439,7.10183962632238,9.7479640630063
"AFUB_000360-T",3.61570669843941,6.32679141158851,0.755934517487917,2.16851522697574,1.83492507091583,1.94598912902898
"AFUB_000370-T",0.534495772812782,0.834784977917928,0.986001544549456,1.08425761348787,0.0339800939058487,1.44147342891036
"AFUB_000380-T",132.020455884757,128.117526084667,37.5995255654859,80.6687664434975,165.245196664142,73.3890159493986
"AFUB_000390-T",72.4870590717571,78.8652123875096,56.8758557614278,77.235284000786,80.9575737306845,57.6949739921371
"AFUB_000400-T",25.1684627139196,27.8993926830466,24.1570378414617,48.3217476411094,43.8343211385448,37.9107511803424
"AFUB_000410-T",108.518362344901,94.1110222473791,76.4644197798103,154.054935916402,168.133504646139,144.435637576818
"AFUB_000420-T",157.644812051958,148.240237657636,190.183264584514,184.685213497434,223.249216961426,176.706623966549
"AFUB_000430-T",142.30163927945,154.567029069225,155.508876934525,187.088651207332,166.944201359435,169.048796375462
"AFUB_000440-T",102.796113483023,96.2931794703575,114.556946117571,115.256584313761,119.10022914,130.525418987833
"AFUB_000450-T",152.598543138049,172.800490429011,177.546011455205,120.26224029603,150.480845862051,110.326772565227
"AFUB_000460-T",53.5124591369033,58.4056577532754,53.0304497376849,44.4003492723283,47.5891215151411,34.1088650115914
"AFUB_000470-T",130.637055061007,141.005434515681,93.9330804774115,97.6373980945827,109.415902376833,98.6328193731913
"AFUB_000480-T",3.86723412093954,3.03158755138616,1.31466872606594,2.99977939731644,3.09218854543223,1.4054365931876
"AFUB_000490-T",1.5091645350008,0.761558225468987,0.591600926729674,0.777051289666307,0.339800939058487,1.17119716098967
"AFUB_000500-T",189.588794709475,236.4931197091,219.91121115268,183.709381645295,185.531312725934,171.463264368887
"AFUB_000510-T",93.4581579227057,88.3261088039127,99.2246220998269,102.100925270108,78.612947251181,88.5965606244029
"AFUB_000520-T",18.1885767395409,7.57164620322051,17.7973278791177,22.4983454798733,18.3152706152525,22.7572617589223
"AFUB_000530-T",48.0574581614316,55.666977211685,55.6597871898168,44.6172007950259,42.2032766310641,46.2352602322998
"AFUB_000540-T",59.1718261431563,59.5040590400095,63.5642329052883,88.3669954992614,58.4967316589186,70.7763453594986
"AFUB_000550-T",35.0880754387685,41.5049232880598,42.4309331337783,62.9230835027461,61.5209600165391,54.127327255584
"AFUB_000560-T",23.3134479729811,27.5332589208019,25.5210066447551,35.310656279255,36.9193720287046,26.8114057777327
"AFUB_000570-T",91.1315292645794,91.2698242523602,81.082193680117,82.5662172671013,86.1565280982794,83.4973483696325
"AFUB_000580-T",83.5071042700441,94.0963768968893,92.7170119058005,92.6317421123137,79.9891410543679,93.7137912970347
"AFUB_000590-T",23.0933614782935,21.5140198694989,22.5630020111067,16.2457932420933,20.439026484368,16.8832575361126
"AFUB_000600-T",16.7108531323526,21.5579559209683,26.3919746757738,19.5347080030065,20.4730065782738,13.9462554247077
"AFUB_000610-T",94.2441811180186,57.7026809297656,87.3597368470818,16.4265028443412,13.8129081727275,22.6131144160313
"AFUB_000620-T",135.746205830541,116.489117795775,114.819879862784,145.362804048274,105.015480216025,99.7859981163196
"AFUB_000630-T",773.446824187909,634.539100671054,937.556001993926,725.277988622261,725.271124326435,730.700899532522
"AFUB_000640-T",5.51788283109667,5.74097739199698,7.01704432537696,7.82472577733746,5.60671549446504,6.63077777298765
"AFUB_000650-T",47.35003728565,33.259590962309,56.0048877304091,77.7051289666307,57.6981994521311,67.0285144443317
"AFUB_000660-T",87.5315430300463,74.5741246940016,144.054825658676,129.5687848118,112.253240217971,107.569954632436
"AFUB_000670-T",3.83579319312703,2.56293633571294,5.40657513594619,2.24079906787493,3.56790986011411,1.74778653255381
"AFUB_000690-T",53.3238135700282,44.1996677781808,78.9129902821082,18.3600955883946,16.2764649809015,25.6762454524658
"AFUB_000700-T",17.2925102968841,9.62199527179086,10.4351830131484,7.24645505014393,10.4658689230014,12.2885609814608
"AFUB_000710-T",11.2244112290684,8.37714048015886,8.64394687388357,18.8660824746889,27.7447466741255,22.7212249231995
"AFUB_000720-T",12.356284630319,14.1913446246048,20.3116318177188,41.3282860341127,49.3051162573865,37.8386775088969
"AFUB_000730-T",11.1929703012559,12.726809575626,12.5879530520814,12.6135302369089,8.22318272521539,17.5139021612609
"AFUB_000740-T",4.54321406890865,6.85402402922089,5.45587521317366,9.90288620318921,12.3347740878231,7.15331189096766
"AFUB_000750-T",15.2488499890706,9.31444291150531,19.1941634005627,28.154556030235,12.2328338061055,28.5772107281479
"AFUB_000760-T",10.2183015390679,8.25997767624056,15.4637908903506,26.7088792122512,24.0918865792467,30.4871630214541
"AFUB_000770-T",113.203060588966,100.013098494764,128.459567895718,251.023708482667,221.023520810593,251.068634480462
"AFUB_000780-T",17.2453489051654,8.8311463453423,19.8679311226715,27.5401433825919,32.6888503374265,29.9466104856127
"AFUB_000790-T",18.4715450898535,20.7817523450095,16.9756599253265,31.4976836718226,34.9655166291183,33.0277599399086
"AFUB_000800-T",55.9805719701858,54.978645738665,70.3347768445279,105.642833474168,91.9841142031325,138.021080818167
"AFUB_000810-T",67.8495222194109,51.5809244250341,70.1704432537696,142.670230974779,123.857442286819,144.165361308897
"AFUB_000820-T",59.9421288745629,41.0655627733662,59.8831604723036,100.890170935046,99.8844860362423,103.281571181427
"AFUB_000830-T",41.3133791456468,34.6069632073696,41.6256985390629,61.8388258892582,71.1713066858001,75.8935760321304
"AFUB_000840-T",13.9597719487574,19.8590952641528,14.494222704877,21.9742876333542,16.0046242296547,19.3157439473988
"AFUB_000850-T",8.01743659219174,9.03618125219933,6.62264370755718,7.21031312969434,10.771689768154,8.10828803762077
"AFUB_000860-T",10.5327108171931,10.8668500634229,8.80828046464181,9.86674428273962,12.793505355552,5.96409631211661
"AFUB_000870-T",2.81396303922024,2.09428512003972,2.39927042507034,1.49988969865822,1.29124356842225,1.47751026463312
"AFUB_000880-T",34.4749773464245,32.3369338814524,38.2897266466705,38.1477970345482,42.2372567249699,44.6676578783597
"AFUB_000890-T",1.08471200953182,1.80137811024395,1.41326888052089,1.89745082360377,1.29124356842225,1.51354710035588
"AFUB_000900-T",58.0399527419057,51.6980872289524,49.4315441000794,67.9106685247903,90.964711385957,73.2448686065076
"AFUB_000910-T",0.817464123125432,0.468651215673223,0.591600926729674,0.180709602247978,0.101940281717546,1.11714190740553
"AFUB_000920-T",3.41134066765805,4.95012846554842,7.19781127521103,2.4937925110221,6.04845671524107,1.29732608601932
"AFUB_000930-T",21.4427127681363,24.9996132860685,20.4266653312496,15.9566578784965,11.5872120218944,9.1353378557194
"AFUB_000940-T",19.7920640579792,18.877856781337,15.7431579946397,11.6557693449946,11.5192518340827,11.2795295812236
"AFUB_000950-T",5.89517396484687,6.56111701942512,4.17407320525936,3.3431276415876,6.4901979360171,4.48658604748349
"AFUB_000960-T",23.9265460653251,19.5954789553366,16.088258535232,18.0167473441234,20.1671857331212,15.2615999285884
"AFUB_000970-T",7.15281107734753,9.38766966395425,6.72124386201213,5.56585574923773,11.1794508950242,5.13524909049315
"AFUB_000980-T",172.752177865873,156.910285147591,273.073127762972,133.851602385078,172.754797417335,180.274270703102
"AFUB_000990-T",17.3082307607904,16.8567984137462,23.7133371464144,28.5701881154054,23.361314560271,25.4780428559906
"AFUB_001000-T",6.30390602640958,2.54829098522315,7.14851119798356,4.62616581754825,5.69166572922966,12.0543215492629
"AFUB_001010-T",0.660259484062849,0.395424463224282,0.673767722108795,0.831264170340701,0.594651643352352,2.0180628004745
"AFUB_001020-T",1.35195989593821,0.805494276938352,2.59647073398023,1.98780562472776,1.73298478919828,1.80184178613795
"AFUB_001030-T",1.14759386515686,1.53776180142776,1.80766949834067,1.71674122135579,0.203880563435092,0.846865639484836
"AFUB_001040-T",4.43317082156484,4.40825049742625,5.6859422402352,4.75266253912183,8.59696375817972,4.34243870459246
"AFUB_001050-T",446.854186535392,437.808107541729,400.349493805231,271.281254894665,245.285307859369,285.483812595697
"AFUB_001060-T",60.6338292864383,80.7983986521616,64.5666678089136,53.544255146076,70.8484957936946,62.7581494111848
"AFUB_001070-T",252.156241056383,244.255155468688,220.70001238832,222.092101162765,199.191310476085,168.165893900255
"AFUB_001080-T",68.9499546928489,64.2345072482111,66.0292367666619,53.7430357085488,44.8367339087674,38.8837457448569
"AFUB_001100-T",93.238071428018,85.1334223971389,55.9555876531816,87.4634474880215,105.219360779461,77.7314546539911
"AFUB_001110-T",20.7981737479797,16.8275077127667,17.8959280335726,22.6248422014469,17.5507185023709,20.9734383906457
"AFUB_001120-T",11.5702614350061,9.66593132326022,11.8155851755177,15.5952386740005,13.914848454445,14.7931210641926
"AFUB_001130-T",4.4488912854711,1.8599595122031,3.76323922836376,6.59590048205121,3.22810892105563,2.54059691845451
"AFUB_001140-T",13.6139217428197,21.2357582101929,13.9683552144506,12.9930204016296,11.0605205663538,16.8652391182512
"AFUB_001150-T",20.5309258615734,12.4339025658302,27.2629427067925,33.6661988987984,33.8611635771782,33.7484966543638
"AFUB_001160-T",24.2409553434503,25.6293633571294,19.0955632461078,25.6788344794377,24.4146974713523,16.9192943718353
"AFUB_001170-T",5.37639865594034,6.63434377187406,9.86001544549456,9.46918315779407,10.9925603785421,10.162387673818
"AFUB_001180-T",7.21569293297256,12.9025537815034,5.42300849502201,6.41519087980323,10.5168390638602,9.11731943785802
"AFUB_001190-T",312.507101992509,257.025901095783,288.175384753654,389.031631719448,420.010950723243,554.913214876904
"AFUB_001200-T",1312.59585431694,1489.41749946097,1547.59515760667,1198.59257883017,869.635553285433,1031.89677250334
"AFUB_001210-T",11.0357656621933,9.50483246787256,8.01947922900225,11.5112016631962,18.7400217890756,9.47768779508561
"AFUB_001220-T",31.8024984823606,29.9936778030863,35.8082894262211,41.382498914787,36.0698696810584,37.8386775088969
"AFUB_001230-T",260.566689246231,316.515314785303,242.885047140683,281.202212058079,221.29536156184,231.32044850439
"AFUB_001240-T",0.157204639062583,0,0,0,0,0
"AFUB_001250-T",27.6680164750146,21.1332407567644,24.4528383048265,31.7506771149698,35.3053175681768,24.1266615163871
"AFUB_001260-T",362.62394092566,311.301570010938,345.757874955343,406.849598501099,311.17270994281,314.637612695409
"AFUB_001270-T",0.125763711250066,0,0.295800463364837,0.433703045395148,0,0
"AFUB_001280-T",25.7972812701699,29.876514999168,7.72367876563741,18.3420246281698,32.5529299618031,15.6760235394002
"AFUB_001290-T",78.570878603479,86.2171783333832,85.0754999355422,72.5549053025633,59.1933235839885,61.0644181322151
"AFUB_001300-T",7.01132690219121,3.38307596314108,4.50274038677585,6.83082296497358,7.30572018975747,6.16229890859178
"AFUB_001310-T",107.842382396932,96.4249876247656,106.488166811341,107.052368371702,110.724135992208,81.2090093012374
"AFUB_001320-T",136.437906242416,138.837922643192,132.239240483158,134.972001919015,151.05850745845,125.948740851043
"AFUB_001330-T",247.487263276225,253.481726277254,285.447447147068,274.859305019175,217.268720433997,215.103872429148
"AFUB_001340-T",242.598199001378,255.444203242886,246.944086832411,303.971621941324,288.728857917996,297.538134144959
"AFUB_001350-T",1.39912128765699,1.28879084310136,2.03773652540221,1.95166370427817,3.55091981316119,2.41446799342485
"AFUB_001360-T",5.69080793406551,3.66133762244705,11.404751198622,13.1014461629784,12.6405949329757,14.2345501104898
"AFUB_001370-T",23.0776410143872,21.089304705295,21.8892342889979,26.6546663315768,17.7036289249472,20.3067569297747
"AFUB_001400-T",77.8477372637911,74.1201188288182,68.4613739098839,78.7351736994442,56.1011350385562,78.7765228899511
"AFUB_001410-T",90.2040218941102,116.269437538429,83.2185303599741,74.8860591715622,70.4747147607302,69.4249640198952
"AFUB_001420-T",111.583852806621,118.568757565325,93.045679087317,131.538519476303,80.9745637776375,86.0559637059484
"AFUB_001430-T",45.400699761274,43.3648828002629,30.1223471859859,43.2438078179412,38.1426554093152,35.9287252155907
"AFUB_001440-T",260.566689246231,207.656424594707,168.67199755426,323.849678188602,318.631340555143,231.752890533063
"AFUB_001450-T",6.99560643828495,7.60093690420009,6.68837714386048,3.46962436316118,7.49261070623964,6.2343725800373
"AFUB_001460-T",28.3911578147025,16.944670516685,28.2489442513419,30.7929162230555,30.2083034822995,29.1177632639893
"AFUB_001470-T",880.251655967028,974.164778529243,872.069066076766,1135.38035996382,908.168979774665,1105.33984370632
"AFUB_001480-T",89.8581716881725,95.9416910586026,95.1820157671742,72.8801825866097,74.5183459355262,69.2627982591428
"AFUB_001490-T",15.6733025145395,12.3606758133813,13.7711549055407,43.1895949372668,44.7857637679086,41.8567846919845
"AFUB_001500-T",35.6540121393938,66.8120889344139,30.6810813945639,76.4582327111196,76.7610321333122,77.0827916109814
"AFUB_001510-T",148.542663450235,151.637958971267,118.599552450224,111.642392268801,95.908815049258,88.1641185957298
"AFUB_001520-T",49.5666226964324,50.8486569005447,51.2885136756476,85.1684355394722,110.248414677526,115.948518937977
"AFUB_001530-T",17.7326832862594,13.3565596466869,22.5465686520309,17.9625344634491,17.8395493005706,34.9557306510762
"AFUB_001540-T",55.6190013003419,49.0472787903007,46.2270390802937,58.6041240090194,51.9895436759485,60.2175524927302
"AFUB_001550-T",110.62490450834,87.3302249706072,143.989092222372,129.749494414048,171.44656380196,163.156773734791
"AFUB_001560-T",523.963061995589,575.489047496228,526.311191121424,436.829321514038,394.95063146768,381.305758782513
"AFUB_001570-T",131.658885214913,125.84749675875,153.257506741137,110.720773297336,113.187692800382,141.228359197492
"AFUB_001580-T",62.6774895942519,72.5091302749415,82.1667953791214,54.7730804413622,58.6326520345419,66.4879619084903
"AFUB_001590-T",56.2635403204985,51.1122732093609,41.6092651799871,46.6953612208776,50.8172304361967,48.4335072113881
"AFUB_001600-T",37.6033496637699,50.3360696334021,47.1637405476157,39.9187511365784,36.83442179394,44.3072895211322
"AFUB_001610-T",117.746274657875,115.288199055613,119.618420712925,147.639745036598,141.187290178801,134.471452499475
"AFUB_001620-T",89.3708373070785,84.093602512364,75.7249186213982,101.88407374741,80.2609818056146,77.8575835790208
"AFUB_001630-T",23.0776410143872,30.2280034109229,23.3353698876705,32.3108768819385,20.8637776581911,25.4420060202678
"AFUB_001640-T",129.285095165068,140.536783300008,133.011608359722,79.3857282675369,88.6540650003593,99.1193166554486
"AFUB_001650-T",1.25763711250066,1.34737224506052,3.02373806995167,1.57217353955741,1.24027342756348,3.22529679718693
"AFUB_001660-T",20.9396579231361,17.7794554946029,25.3731064130727,20.5647527358199,25.7569111806333,23.2077222054568
"AFUB_001670-T",13.5510398871947,12.9611351834626,14.6749896547111,20.8719590596415,19.3516634793808,25.4239876024065
"AFUB_001680-T",12.1990799912564,13.3272689457073,12.2592858705649,8.94512531127493,7.8833817861569,8.81100633421457
"AFUB_001690-T",132.539231193664,154.962453532449,172.780337323216,139.724664458137,139.14848454445,134.075047306525
"AFUB_001700-T",100.941098742085,99.9691624432944,108.739537004729,62.2725289346534,51.0211109996318,55.6048375202171
"AFUB_001710-T",60.0836130497193,62.8285536011915,53.7206508188695,45.0328328801962,36.4436507140227,41.4783979168956
"AFUB_001720-T",288.234705721246,357.49300545573,301.14130506448,240.397983870486,218.695884378042,226.707733531877
"AFUB_001730-T",29.9003223497033,29.2321195776173,24.5514384592815,20.022623929076,21.781240193649,19.0995229330623
"AFUB_001740-T",7.57726360281651,3.06087825236574,4.20693992341101,9.52339603846846,7.67950122272181,4.50460446534487
"AFUB_001750-T",368.739201385195,322.739588743463,416.388452263235,557.922825980408,494.733177222204,554.46275443037
"AFUB_001760-T",118.909588986938,131.573828800257,126.964132219818,98.6313009069466,89.9792886626874,105.732076010575
"AFUB_001770-T",46.2967662039307,49.8820637682187,59.5051932135597,50.0746307829148,51.7856631125134,48.8299124043384
"AFUB_001780-T",20.5152053976671,19.0096649357451,18.7668960645913,17.9986763838986,10.7377096742482,19.1175413509236
"AFUB_001790-T",612.091982654073,641.188089793418,646.701979710912,762.612592446694,697.798218403556,777.891135911475
"AFUB_001800-T",10.3126243225055,11.8627338967285,7.13207783890773,13.2098719243272,16.5822858260542,13.4957949781732
"AFUB_001810-T",1474.40658930406,1444.96886072446,1499.01814817854,1606.9962799106,1512.2840792798,1499.492734424
"AFUB_001820-T",31.8811008018919,27.4600321683529,45.3396376901992,53.7791776289984,59.2103136309414,65.6771331047282
"AFUB_001830-T",55.1002259914354,56.8532506013579,89.4796401678632,78.4279673756226,105.474211483754,97.7318984801223
"AFUB_001840-T",75.9141202033214,81.2231138163655,72.4546801653092,62.3267418153277,57.05257766792,64.9383779724117
"AFUB_001850-T",467.212187293997,504.83987673349,534.90583791808,385.977639441457,363.026333243135,369.161345143943
"AFUB_001860-T",45.1648928026801,39.3520567660609,53.1619166102915,44.2738525507547,33.3854422624964,33.6944414007796
"AFUB_001870-T",190.814990894163,196.540603572958,184.973889757478,230.422813826397,229.229713488855,210.076733845823
"AFUB_001880-T",36.4085944068942,36.1154343078178,42.3487663383991,49.5686438966205,69.0985209575433,58.163452856533
"AFUB_001890-T",64.1237722736276,76.346212103266,64.5831011679894,72.1031312969434,81.314364716696,75.1548208998138
"AFUB_001900-T",208.13894211886,249.864324706277,245.875918492483,227.603744031329,205.239767191326,208.148763134656
"AFUB_001910-T",4.16592293515845,2.88513404648828,5.6202088039319,6.83082296497358,5.53875530665334,16.4327970895781
"AFUB_001920-T",39.9614192497086,44.3168305820992,37.0736580750596,36.1599914098205,49.5259868677745,49.046133418675
"AFUB_001930-T",62.8975760889395,61.9351872213144,58.256257923797,52.4057846519137,41.2348439547474,28.7934317424844
"AFUB_001940-T",78.3665125726977,95.780592203215,88.4772052642379,81.6807402160862,98.9330434068785,83.3351826088801
"AFUB_001950-T",1.91789659656351,1.9917676666112,2.38283706599452,2.62028923259569,0.900472488504991,1.3153445038807
"AFUB_001960-T",25.0269785387632,20.7085255925605,27.2465093477166,29.9977939731644,29.7155921206647,27.2438478064058
"AFUB_001970-T",3.77291133750199,3.57346551950833,4.99574115905058,2.78292787461887,4.94410366330099,1.72976811469243
"AFUB_001980-T",0.487334381094008,0.0292907009795764,0.361533899668134,0.632483607867924,0.254850704293865,0.36036835722759
"AFUB_001990-T",42.3980911551787,33.8893410333699,42.8253337515981,43.4064464599644,38.1596454562681,43.6766448959839
"AFUB_002000-T",40.8889266201779,38.9273416018571,44.7151700453178,38.256222795897,31.1767361586162,24.7753245593968
"AFUB_002010-T",33.9719225014242,34.0797305897372,32.0943502750848,22.6248422014469,25.7908912745392,16.2345944931029
"AFUB_002020-T",17.6855218945406,20.9867872518665,24.0420043279309,6.52361664115202,10.5168390638602,14.9192499892222
"AFUB_002030-T",17.7169628223531,27.7822298791283,27.5094430929298,9.07162203284851,7.90037183310983,13.1714634566684
"AFUB_002040-T",67.5351129412857,60.2070358635194,116.233148743305,37.7502359096027,38.0746952215035,46.5235549180818
"AFUB_002050-T",4.33884803812729,2.7386805415904,3.22093837886156,2.33115386899892,4.74022309986589,4.10819927239452
"AFUB_002060-T",7.57726360281651,9.37302431346446,3.20450501978573,5.94534591395849,8.5799737112268,5.56769111916626
"AFUB_002070-T",7.9545547365667,5.33090757828291,5.29154162241541,8.11386114093423,8.6479338990385,5.18930434407729
"AFUB_002080-T",80.1114840662923,65.2889724834759,82.7090962286236,82.5120043864269,76.0644402082423,84.9388217985429
"AFUB_002090-T",3.08121092562663,6.92725078166983,6.44187675772311,8.45720938520539,10.6187793455777,10.3245534345704
"AFUB_002100-T",23.1562433339185,23.7986945459059,31.7492497344925,27.5040014621423,26.7933040447617,30.4150893500086
"AFUB_002110-T",2.32662865812623,3.00229685040659,2.39927042507034,2.98170843709164,2.00482554044507,3.22529679718693
"AFUB_002120-T",193.707556252915,194.29986494802,228.653758181019,173.029444152439,180.145467841857,185.373482957872
"AFUB_002130-T",19.0532022543851,30.2572941119025,14.6585562956352,27.4317176212431,34.812606206542,22.8113170125064
"AFUB_002140-T",76.7473047903531,75.3942643214297,98.3372207097324,106.962013570578,108.29455927794,143.426606176581
"AFUB_002150-T",21.1283034900112,27.4893228693325,16.1211252533836,25.6246215987633,23.2253941846476,25.5320981095747
"AFUB_002160-T",158.85528777274,138.017783015764,140.143686198629,135.532201685984,104.539758901344,112.128614351365
"AFUB_002170-T",18.927438543135,22.0266071366415,15.9403583035495,23.1127581275164,14.9852214124793,25.9465217203865
"AFUB_002180-T",20.1379142639169,22.7735200116207,19.8186310454441,18.8299405542393,17.7885791597118,13.8381449175394
"AFUB_002190-T",8.74057793187962,8.12816952183246,13.1959873378869,14.5651939411871,13.3881569989044,11.0272717311642
"AFUB_002200-T",148.401179275078,159.75148314261,184.152221803687,124.852264193128,138.927613934062,146.832087152381
"AFUB_002210-T",76.3071318009778,88.5750797622392,95.855783489283,53.0382682597817,68.4359091263793,64.0915123329268
"AFUB_002220-T",0.565936700625299,0,1.05173498085275,0.469844965844744,0.475721314681882,0.036036835722759
"AFUB_002230-T",1.1318734012506,0.600459370081317,1.18320185345935,0.66862552831752,2.37860657340941,1.69373127896967
"AFUB_002240-T",46.3596480595558,67.7054553142909,47.2787740611464,44.3642073518787,47.843972219435,28.7934317424844
"AFUB_002250-T",15.7676252979771,19.1854091416226,15.1022569906825,16.6072124465892,18.5701213195463,11.0993454026098
"AFUB_002260-T",36.2513897678317,28.8806311658624,35.1673884222639,42.014982522655,51.8196432064193,41.3522689918659
"AFUB_002270-T",18.2828995229784,16.666408857379,10.6981167583616,30.0881487742884,21.9001705223195,13.8201264996781
"AFUB_002280-T",5.34495772812783,9.66593132326022,8.34814641051873,8.05964826025984,9.58238648144934,6.77492511587869
"AFUB_002290-T",26.5990249293891,34.1676026926759,29.7936800044694,31.3892579104738,29.8515124962881,29.2619106068803
"AFUB_002300-T",30.79638879236,35.4710388862671,38.1911264922156,19.6250628041305,20.3200961556975,19.6941307224878
"AFUB_002310-T",14.667192824539,8.81650099485251,9.6792484956605,14.4929101002879,10.1600480778488,10.6669033739367
"AFUB_002320-T",12.4348869498503,17.4572577838276,16.3347589213693,11.6919112654442,17.0580071407361,23.4599800555161
"AFUB_002330-T",32.2898328634546,29.5543172883926,27.0493090388068,40.5873766648959,46.3828281814835,33.2079441185224
"AFUB_002340-T",44.1745035765858,47.5973890918117,37.2872917430453,69.9707579904172,68.945610534967,75.6773550177938
"AFUB_002350-T",220.416624429648,224.220315998658,172.106569601108,166.234763107915,102.297072703558,115.083634880631
"AFUB_002360-T",4.54321406890865,3.1048143038351,0.525867490426377,3.55997916428517,5.74263587008843,2.03608121833588
"AFUB_002370-T",10.4541084976618,13.7959201613805,8.57821343758027,13.9146393730943,12.6066148390699,12.0002662956787
"AFUB_002380-T",12.4191664859441,10.163873239913,11.9141853299726,17.3842637362555,15.053181600291,12.5768556672429
"AFUB_002390-T",92.7192961191115,86.6126027966075,133.028041718797,131.737300038776,117.061423505649,149.769089263786
"AFUB_002400-T",72.7228660303509,76.141177196409,55.3475533673761,65.7963661784889,41.3877543773237,49.4425386116253
"AFUB_002410-T",214.31708443402,225.670205697147,243.986082198763,225.399086883903,207.244592731771,266.672584348416
"AFUB_002420-T",5.98949674828442,7.35196594587369,4.42057359139673,5.18636558451698,6.28631737258201,5.35147010482971
"AFUB_002430-T",72.2512521131632,79.0848926448564,63.1698322874685,63.2483607867924,67.5354366378743,65.5510041796986
"AFUB_002440-T",6.05237860390945,3.66133762244705,5.37370841779454,7.10188736834555,7.57756094100426,5.51363586558212
"AFUB_002450-T",159.641310968053,125.715688604342,163.659823036134,187.431999451603,199.39519103952,190.076290019692
"AFUB_002460-T",15.8462276175084,15.4947808181959,19.2270301187144,11.0594276575763,9.63335662230811,17.1535338040333
"AFUB_002470-T",14.4628267937576,15.2311645093797,12.8180200791429,8.99933819194932,12.351764134776,23.5320537269616
"AFUB_002480-T",16.4436052459462,12.6389374726872,13.2452874151144,18.5588761508674,14.373579722174,16.3607234181326
"AFUB_002490-T",105.279946780212,90.6693648822789,95.3463493579324,116.214345205675,101.005829135135,114.471008673344
"AFUB_002500-T",45.9666364618993,67.837263468699,26.0961742124089,32.4915864841865,39.8246700576547,23.2437590411795
"AFUB_002510-T",166.2910672004,171.321310029543,125.863097161738,137.899497475432,119.983711581552,105.227560310456
"AFUB_002520-T",621.194131255797,690.572211644984,715.492020802313,508.462607845137,461.041914114555,528.678398470736
"AFUB_002530-T",222.963339582462,295.631044986865,213.042067058986,184.378007173612,187.383227843803,187.013158983258
"AFUB_002540-T",14.3213426186013,20.1080662224792,11.7498517392144,24.6849316670738,17.7715891127589,13.910218588985
