"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AFUB_025250-T",5746.90749483922,6.20106440609026,0.186600016382501,1.65856255513714e-243,1.6025031407735e-239
"AFUB_063960-T",40926.3290747771,-3.62392732177268,0.129202529046039,2.17268761121944e-174,1.04962538498011e-170
"AFUB_099400-T",35257.0233720686,-3.39783806363108,0.123778219731399,3.47522373161944e-167,1.11925372316357e-163
"AFUB_030790-T",89508.8405760586,-2.828402424134,0.121678252304317,8.84810220104524e-121,2.13725908666248e-117
"AFUB_090430-T",6626.93906832148,-2.91158999288936,0.150073432966798,4.60647798455135e-85,8.90155805734702e-82
"AFUB_047590-T",3300.25048655278,-3.11402354799971,0.164114921939486,1.41882729145954e-81,2.28478488168034e-78
"AFUB_017380-T",12634.3995156049,-3.27708251563998,0.175333295247087,3.11203774438081e-79,4.29550124088677e-76
"AFUB_084050-T",7687.79141920611,2.62926974824858,0.1445633501532,4.02571335747307e-75,4.8620553074881e-72
"AFUB_013880-T",50500.6702780098,-2.60159927058508,0.144782117281117,2.16278228198902e-73,2.32186693428643e-70
"AFUB_084150-T",43978.1480723241,-2.54904898606115,0.14280518827393,2.45382204707889e-72,2.37088286188762e-69
"AFUB_074120-T",94139.691417145,-1.91148017585384,0.108701809526282,2.19089803679943e-70,1.9244051665051e-67
"AFUB_006090-T",25344.9814844598,-2.73361763965891,0.155217431047113,2.4928356860039e-70,2.00714819984747e-67
"AFUB_003610-T",1944.13182748885,-4.87732197535785,0.301049271255252,2.52713271078043e-60,1.87824278858158e-57
"AFUB_003560-T",5937.83528695863,-3.16332875163288,0.195338215073903,3.0596529916281e-60,2.11159765750791e-57
"AFUB_045800-T",6403.88115021989,-2.97992285595548,0.188818077332103,1.5902420384247e-57,1.0243279050173e-54
"AFUB_086020-T",6361.97505391917,2.32451257858213,0.152881692117374,2.0780713956615e-53,1.25489536405509e-50
"AFUB_070460-T",11678.0263969566,-1.87731275619063,0.124989410553464,3.45713539944512e-52,1.96487307231992e-49
"AFUB_085990-T",3336.78377079862,2.35571353469948,0.158573769875429,3.88133444071797e-51,2.08341407590094e-48
"AFUB_084540-T",1983.68227314103,-3.62529650199589,0.26070320548333,3.05552683612975e-45,1.55381580477293e-42
"AFUB_018340-T",37890.151417048,-1.82391684311848,0.132702852201555,4.67870497747178e-44,2.26028237461662e-41
"AFUB_011820-T",35053.3176813632,-1.51478215407241,0.112748249514816,2.17487840232476e-42,1.0006511963458e-39
"AFUB_086310-T",7939.27491507506,2.40446654167514,0.184041431649377,2.9301152767509e-40,1.28685335472578e-37
"AFUB_086090-T",7389.49540875231,2.07433653968434,0.159613265127909,8.746625574244e-40,3.67434331731937e-37
"AFUB_013850-T",8282.99863070832,-2.17586868822172,0.170875891440197,2.29354291510819e-38,9.23342151907305e-36
"AFUB_049200-T",23169.1430714301,-2.45818165449322,0.1934509733692,3.05735428820785e-38,1.18160628530657e-35
"AFUB_093140-T",7393.57382868802,-2.13322574422876,0.167997623097719,3.69739384389495e-38,1.37400843537358e-35
"AFUB_086300-T",5557.09743795904,2.00823327816077,0.161465122232817,1.10591650063034e-36,3.95754267744087e-34
"AFUB_030800-T",3693.35583546209,-2.23432417709659,0.186447883453511,2.5525548973735e-34,8.80813764943671e-32
"AFUB_051820-T",14152.1599127523,-1.69769115017143,0.141551494296649,3.51080383381472e-34,1.16970298766613e-31
