"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AFUB_063960-T",37427.9691214824,-3.51191464467804,0.151544098250219,3.9682986684675e-120,3.73655002622899e-116
"AFUB_099400-T",25779.7569218828,-2.38342715780668,0.110902006585213,1.31185748896109e-103,6.1762250580288e-100
"AFUB_084150-T",38183.9813739491,-2.89982367742008,0.141125105847006,2.0474854972711e-94,6.42637448076822e-91
"AFUB_070460-T",10148.4365969911,-3.28100833849041,0.161355633440847,3.44226707156087e-93,8.10309668645429e-90
"AFUB_006090-T",21008.4374870093,-2.48380969016396,0.124215266884906,3.75678935919581e-90,7.07478572123755e-87
"AFUB_017380-T",14952.005135766,-3.50257643996644,0.178259544393007,3.62225226906052e-87,5.68452122757897e-84
"AFUB_030790-T",68264.3717141874,-2.36369776856646,0.130098522833407,1.79209904637759e-74,2.41062923152734e-71
"AFUB_090430-T",5896.49549122782,-2.84009064080711,0.172751343043976,6.55747762507238e-62,7.71815116471019e-59
"AFUB_047590-T",3559.59640491582,-2.97059883941288,0.192205560777598,3.85144321668788e-55,4.02946548092589e-52
"AFUB_000690-T",5083.4484150647,-3.05510756641731,0.217803341482416,5.99724804125567e-46,5.64700875564634e-43
"AFUB_071569-T",2578.0799264964,4.10405740045664,0.292778316922701,7.46977141660295e-46,6.39412433261213e-43
"AFUB_100720-T",5159.02107101621,-2.17839057658087,0.1570532176571,6.98242023937255e-45,5.47887241449433e-42
"AFUB_003560-T",5996.24107071841,-3.30066912465878,0.247705562031241,9.20445261996475e-42,6.66685583612216e-39
"AFUB_098170-T",70377.1149840126,-2.10743499477527,0.159842135851017,7.31992879735072e-41,4.92317496827532e-38
"AFUB_045800-T",2956.71490870229,-2.99459155886571,0.228127247793416,1.29805751321101e-40,8.14833969626324e-38
"AFUB_003610-T",2956.04943913533,-4.18666739200476,0.323309773497878,1.19589713842254e-39,7.03785465961668e-37
"AFUB_078970-T",6424.89855013476,-2.07365555820001,0.163090628046829,3.35299477933406e-38,1.85716463777703e-35
"AFUB_034560-T",6819.42036558231,-2.09178425724708,0.164882535628184,4.5393024623592e-38,2.37455955475412e-35
"AFUB_041100-T",171367.116383794,-1.49727728022072,0.125198465198051,1.18330843640579e-34,5.86422749326153e-32
