"","CEA10_Azole_1","CEA10_Azole_2","CEA10_Azole_3","CEA10_GMM_1","CEA10_GMM_2","CEA10_GMM_3"
"AFUB_000280-T",17.3764269929326,22.0085715365342,8.33276951484078,30.5490585487248,22.827918645027,32.697724305412
"AFUB_000290-T",41.2766892084769,84.4272722308592,44.4779846471984,62.0953143454131,66.0666821961958,56.7685906667308
"AFUB_000300-T",159.887688655818,125.878998989853,156.476985428907,209.443079127837,228.610941669333,229.657149057517
"AFUB_000310-T",30.6697006465365,17.591426153654,9.92257422490908,45.190446713269,45.4978586143099,34.5777116781573
"AFUB_000320-T",1.56572045342679,5.22727685048272,5.40899073770366,4.1629027970542,4.48659439113334,4.00595440173774
"AFUB_000330-T",0.736809625142019,0,3.58162900199297,1.64616688552714,3.19116925003146,2.17867695533105
"AFUB_000340-T",55.291422286699,45.0201629853382,42.4496131205595,10.0352865906174,9.95265657188029,7.46723956464271
"AFUB_000350-T",6.44708421999267,6.94398400802132,2.8872315424229,8.5315764547993,6.35074276491409,8.06461872981413
"AFUB_000360-T",6.66198702732576,7.75411547562381,9.75811166869512,5.03347182305413,2.43287160645963,2.68820624327138
"AFUB_000370-T",2.64023449009224,0,2.44866472585233,0.221599388436345,0.631914702976526,0.544669238832763
"AFUB_000380-T",9.73202713208417,26.7150495864154,31.9057359055088,22.2232529546164,14.8026019172251,18.3957642921904
"AFUB_000390-T",14.1989354845077,28.0459798546194,30.9920550376534,31.2138567140338,27.7410554606695,29.9040982094633
"AFUB_000400-T",25.9725392862562,52.2920573492939,45.9398740357669,32.2743680729792,33.2703091117141,33.2072535933523
"AFUB_000410-T",233.814254378401,280.035443967927,231.234354036832,222.992298877945,231.517749303025,254.096984903207
"AFUB_000420-T",129.847346230757,118.279194269963,98.9516379887342,202.858411585729,163.776493143941,192.777770595906
"AFUB_000430-T",147.407975629975,81.3217682717164,145.330078841072,182.170525822421,159.669047574594,195.940366176225
"AFUB_000440-T",122.924405794527,53.0443222834962,85.3377930576895,114.978425542972,109.194860674344,117.876965268678
"AFUB_000450-T",198.232489564251,202.147090011287,184.855913184494,90.8240922034107,94.9135883870743,91.9436815100596
"AFUB_000460-T",45.8049983629955,37.439647109915,75.506586919566,58.9296087963224,49.2419532294458,57.3308298810098
"AFUB_000470-T",13.2625732525563,31.0550395914287,35.9259317240723,31.0555714365793,28.1675978851787,35.9130298120699
"AFUB_000480-T",0,0,2.01009790928177,1.23462516414535,0.6003189678277,1.22989828123527
"AFUB_000490-T",0,0,3.54508176727875,0.158285277454532,0.221170146041784,1.19475833034283
"AFUB_000500-T",241.25910163244,260.592288745467,295.648855220634,195.134090045948,202.528662303977,229.674719032964
"AFUB_000510-T",110.705646177588,110.87227799474,127.84222703032,85.5215354086839,102.938905114876,86.6199789498555
"AFUB_000520-T",22.2577907594985,23.4938125604721,14.8016300592566,23.6161633962162,18.4993029296378,17.2888558390787
"AFUB_000530-T",83.0906354352865,51.4047705038245,65.1454458780863,63.7889668141766,59.8107266367282,55.415702557372
"AFUB_000540-T",73.7116629152495,66.8165572327385,84.8444053890476,106.209421171991,104.70826628321,93.9290887354822
"AFUB_000550-T",60.6639924700262,44.2293203622025,48.7174638740472,111.005465078864,123.381345756167,126.732232893572
"AFUB_000560-T",35.5510644131024,39.7350196014553,20.9781127259588,31.8311692961065,24.5656840782125,33.8924826357548
"AFUB_000570-T",105.164223788499,170.918450819658,164.298093657749,109.216841443627,108.294382222602,102.063987367081
"AFUB_000580-T",118.549598645246,106.320110700593,136.010533988947,129.334900208099,113.681455065477,139.786724650112
"AFUB_000590-T",25.9571890857324,20.4268862902627,18.1822492703214,22.840565536689,25.9085028220376,25.5994542251398
"AFUB_000600-T",16.7931193730285,16.6462727747844,27.7576247654455,17.0948099650895,17.819994623938,14.7587793748232
"AFUB_000610-T",101.418774860694,76.1137802657004,72.0711468564299,27.1934106666887,26.2718537762491,25.4061844952314
"AFUB_000620-T",127.345263545379,151.726050575266,123.529653334043,133.022947172789,158.120856552301,137.959447203705
"AFUB_000630-T",774.294814821119,577.64302524504,505.484803332293,403.152601676694,347.94803332645,400.068340910387
"AFUB_000640-T",3.46914531837701,9.25864534402843,5.66482138070316,4.54278746294508,5.78201953223522,5.00744300217217
"AFUB_000650-T",42.7349582582371,11.5540178355688,34.6467785090748,52.9305967807957,47.835943015323,57.8403591689502
"AFUB_000660-T",70.795124815729,30.9971730580285,56.0451844342471,238.076885819362,170.237820981876,216.795927030886
"AFUB_000670-T",6.32428261580233,13.9072568605094,5.99374649313109,3.30816229879973,2.52765881190611,2.26652683256214
"AFUB_000690-T",170.479327017235,186.233793326238,114.210108481919,18.4718918789439,18.1675477105751,18.8350136783459
"AFUB_000700-T",26.1720918930655,17.2635157977197,9.02716697441084,11.665624948399,7.61457217086714,13.3531813391258
"AFUB_000710-T",6.95364083727781,7.32976089735584,7.25462609077147,13.6125338610898,13.2070172922094,17.394275691756
"AFUB_000720-T",10.7144399656069,11.2646851685679,4.09329028799196,18.9942332945439,15.3871230174784,15.9535377051661
"AFUB_000730-T",10.4995371582738,11.1489521017676,10.087036781123,5.99901201552678,9.35233760405259,5.79809189725199
"AFUB_000740-T",2.50208268537811,0.0385776889334518,4.23947922684882,5.3816994334541,1.97473344680165,3.68969484370581
"AFUB_000750-T",58.392162792505,24.6125655395422,34.2447589272185,117.780074953918,85.0241232854916,104.084534543396
"AFUB_000760-T",38.2834001063374,14.4666333500444,11.4941053176203,69.5347223857761,53.9655156341954,53.9046846689973
"AFUB_000770-T",278.421937100541,256.290876429387,233.39064088497,400.873293681349,373.161429975213,379.616889490989
"AFUB_000780-T",28.8276765836815,27.235848387017,39.2151828483515,45.0005043803236,34.5973299879648,48.247152575315
"AFUB_000790-T",31.7902652847734,29.5890874119575,44.2038803868418,29.7418036337067,31.2797777973381,31.169136441591
"AFUB_000800-T",157.938213189297,130.2575666838,120.20385497505,228.563940644345,201.912545468575,215.091639412603
"AFUB_000810-T",184.5861612986,110.447923416472,91.2401714640351,248.11217240998,223.460836840074,211.226244814435
"AFUB_000820-T",148.282937059831,64.7912285637323,110.226459898069,204.441264360274,182.433774749323,189.439475261124
"AFUB_000830-T",79.1149334996243,39.5421311567881,68.3798761502943,138.863673910861,121.943739806895,111.094954746437
"AFUB_000840-T",10.9600431739875,11.5347289911021,17.1954739330377,20.3871437361438,17.5672287427474,17.6753952988955
"AFUB_000850-T",9.17941991322765,11.2453963241012,7.93074993298442,9.22803167559924,12.733081264977,8.17003858249144
"AFUB_000860-T",11.3130977860348,8.87286845469391,25.1444974833792,11.0957979495627,14.2654744196951,11.9651532788746
"AFUB_000870-T",0,0,0,0.459027304618144,1.18484006808099,0.175699754462182
"AFUB_000880-T",62.7976703428333,20.4461751347295,43.9297761264852,57.5841839379589,55.3399301131693,45.3656766021353
"AFUB_000890-T",0.322354210999633,0.0578665334001777,0.913680867855348,1.75696657974531,0.94787205446479,1.21232830578905
"AFUB_000900-T",38.8667077262415,30.611396168694,41.9379518345605,33.4140220706518,40.6321154013906,38.337686423648
"AFUB_000910-T",83.0599350342389,96.0777342887617,87.128607558686,71.2916889655214,79.5106675020214,80.1542279856472
"AFUB_000920-T",2.7016352921874,0.0771553778669036,3.17960942013661,2.04188007916347,3.53872233666855,3.93567449995287
"AFUB_000930-T",17.714131404456,24.9983424288768,22.7689272269553,11.0483123663264,13.2860066300815,10.3487155378225
"AFUB_000940-T",8.01280467341946,3.04763742574269,5.99374649313109,5.99901201552678,5.41866857802371,8.60928796864689
"AFUB_000950-T",1.39686824766508,2.44968324727419,1.68117279685384,2.62753560574524,2.82781829581996,0.562239214278981
"AFUB_000960-T",20.1855136887866,25.5191412294784,24.2856374675952,21.7325685945073,23.5230248183012,20.6447211493063
"AFUB_000970-T",9.8701789367983,14.0422787717765,6.72469118741536,10.0194580628719,10.0000501746035,8.29302841061497
"AFUB_000980-T",44.147176706426,20.4847528236629,16.1904249783968,67.4295281956309,48.1519003668113,46.314455276231
"AFUB_000990-T",8.81101510065665,7.58051587542328,9.46573379098141,12.3304231137081,8.49925275503428,9.50535671640402
"AFUB_001000-T",5.05021597232759,7.34904974182257,4.80596136491913,2.65919266123615,1.75356330075986,2.68820624327138
"AFUB_001010-T",0.353054612047217,0,0,0.189942332945439,0.442340292083569,0
"AFUB_001020-T",1.05916383614165,2.54612746960782,0.018273617357107,1.09216841443627,0.979467789613616,0
"AFUB_001030-T",1.67317185709333,0,0,1.07633988669082,2.638243884927,1.22989828123527
"AFUB_001040-T",2.85513729742532,1.38879680160426,0.438566816570567,1.4562245525817,1.0742549950601,1.40559803569745
"AFUB_001050-T",414.869869556528,414.440112212073,431.513200270724,278.170546598595,295.609698052419,281.365586795737
"AFUB_001060-T",58.2079603862195,64.0196747850632,110.061997341855,64.7545070066492,51.9433885846705,49.8460203409209
"AFUB_001070-T",145.704103371834,145.862241857381,136.832846770017,168.589649016823,174.708617505435,158.463608549442
"AFUB_001080-T",50.9012649368945,34.835653106907,45.5744016886248,55.7322461917409,49.8580700648479,55.731962115404
"AFUB_001090-T",0,0,0,0,0.142180808169718,0
"AFUB_001100-T",89.5684200563267,71.8702344830207,67.7585731601526,123.462516414535,108.49975450107,114.591379860235
"AFUB_001110-T",20.7534711081669,10.5317090788323,14.4727049468287,22.7772514257072,18.7046752081052,26.8644924572676
"AFUB_001120-T",12.9709194426043,17.7843145983213,5.37244350298945,17.4430375754895,18.9890368244446,17.0253062073854
"AFUB_001130-T",4.42085775085211,8.02415929815797,8.36931674955499,1.64616688552714,0.521329629955634,2.6179263414865
"AFUB_001140-T",20.8762727123572,11.2261074796345,5.79273670220291,23.9169054233799,25.2607902514866,30.5893272518658
"AFUB_001150-T",24.6370718406863,16.5498285524508,26.2774617595198,33.35070795967,34.107596093158,38.0565668165085
"AFUB_001160-T",14.1835852839839,24.1882109612743,46.8718285209794,13.897447360508,18.1201541078519,16.7266166247997
"AFUB_001170-T",5.8023757979934,5.94096409575157,2.48521196056655,10.7475703391628,8.72042290107606,8.55657804230824
"AFUB_001180-T",5.69492439432686,1.19590835693701,15.0757343196132,9.2438602033447,5.52925365104461,11.6488937208426
"AFUB_001190-T",372.180961899862,373.316295809013,370.314855741773,683.982340936526,729.118982161891,746.565826685255
"AFUB_001200-T",1596.20595166704,1647.11300670266,1736.92560341037,1259.39681006699,1297.85801270834,1344.38424124283
"AFUB_001210-T",6.37033321737371,10.3773983230985,18.0177867141075,13.4225915281444,14.8973891226716,17.5348354953257
"AFUB_001220-T",235.395325032351,198.154299206675,155.270926683338,142.646692042025,173.334203026461,199.173241658329
"AFUB_001230-T",148.190835856689,223.403396613619,258.571685603064,133.276203616716,122.812622523488,123.868326895838
"AFUB_001250-T",10.7297901661307,17.4564042423869,15.7518581618262,24.2493045060344,18.8626538838493,16.4454970176602
"AFUB_001260-T",352.425253825742,336.725357855634,328.651008167569,325.513673085246,302.829323533926,309.495117485133
"AFUB_001270-T",0,0,0,0.300742027163612,0,0.140559803569745
"AFUB_001280-T",5.28046898018447,5.51660951748361,12.8829002367604,8.75317584323565,7.10904040848592,8.57414801775446
"AFUB_001290-T",53.8485034374626,83.2699415628557,75.9451537361365,41.8822844144693,46.1297733172864,39.9189842138076
"AFUB_001300-T",2.94723850056808,1.50452986840462,1.0598698067122,8.16752031665388,6.28755129461644,7.4496695891965
"AFUB_001310-T",235.502776436018,275.232521695712,288.174945721577,533.358070910793,555.200258035176,603.458376675809
"AFUB_001320-T",153.195001227445,130.816943173335,183.923958699282,149.785358055224,159.432079560978,153.526445449054
"AFUB_001330-T",316.214130790117,268.925069555092,319.112179907159,266.932291899324,301.075760233166,261.107405106248
"AFUB_001340-T",249.440758511621,189.107831151781,237.191553295248,368.852182052297,344.409310989781,342.983490685625
"AFUB_001350-T",1.12056463823682,0.0192888444667259,2.77758983828026,0.569826998836317,1.18484006808099,1.68671764283694
"AFUB_001360-T",3.71474852675768,0.0578665334001777,0.109641704142642,5.6191273496359,3.0015948391385,3.61941494192094
"AFUB_001370-T",7.87465286870533,2.2375059581402,17.8715977752506,24.6133606441798,23.475631215578,41.7111217093219
"AFUB_001390-T",0,0,0,0,0.0631914702976526,0
"AFUB_001400-T",91.7174481296576,73.181875906758,63.5921884027322,121.594750140572,115.498209836535,110.831405114744
"AFUB_001410-T",101.111770850218,137.105106469488,165.156953673533,97.6620161894465,94.3448651543954,90.9773328605176
"AFUB_001420-T",68.507944937684,152.536182042868,97.4532013654514,71.7348877423941,66.0192885934726,61.1259445773929
"AFUB_001430-T",31.4065102716786,36.243738752978,23.8287970336675,30.485744437743,32.385628527547,40.9204728142421
"AFUB_001440-T",66.512418869591,87.397754278735,67.8864884816524,162.163266752169,177.836595285169,156.935020685621
"AFUB_001450-T",1.91877506547401,4.55216729414731,0.0365472347142139,3.30816229879973,2.08531851982254,5.37641248654275
"AFUB_001460-T",25.9418388852086,12.9621034816398,29.4205239449422,23.711134562689,26.1612687032282,32.8909940353204
"AFUB_001470-T",1017.16568750856,1190.50748048632,1151.23789349774,1091.12373160507,1211.71224082506,1201.31193118427
"AFUB_001480-T",104.135760353405,68.1281986564759,110.043723724498,75.5812199845393,64.1867359548407,81.6828158494682
"AFUB_001490-T",10.2539339498931,6.4810517408199,8.33276951484078,28.1589508591613,30.5846716240639,26.0387036112953
"AFUB_001500-T",132.917386335515,206.737834994368,205.395459093882,208.66748126831,194.203186092261,231.589846356601
"AFUB_001510-T",130.353902848042,164.842464812639,135.718156111233,132.057406980316,126.509323535901,120.477321634718
"AFUB_001520-T",83.7660442583333,71.5423241270863,65.1271722607292,181.015043297003,181.691274973326,177.720301638497
"AFUB_001530-T",17.8983338107415,11.2646851685679,22.54964381867,23.8377627846526,25.9716942923352,29.5702686759851
"AFUB_001540-T",74.5098733424867,73.1047205288911,70.389974059576,66.0682748095219,62.6227470649738,62.0395833005963
"AFUB_001550-T",112.885374651967,99.1832382479046,80.2211801976996,162.57480847355,148.420965861612,171.307260600627
"AFUB_001560-T",487.998224851873,420.072454796357,514.09167710749,456.906281900253,461.376722510736,465.797619054689
"AFUB_001570-T",312.330530057597,205.445482415098,161.885976166611,143.216519040861,123.049590537104,147.183684312969
"AFUB_001580-T",128.097423371045,120.343100627903,108.965580300429,77.87635650763,91.0905044340663,93.7533889810201
"AFUB_001590-T",52.635837596083,66.4693580323374,93.3781846948166,47.0265559317416,55.3715258483181,51.70843773822
"AFUB_001600-T",50.5789107258949,58.4451987341795,47.7855093888347,33.3981935429064,37.0459994619989,41.1488824950429
"AFUB_001610-T",105.041422184309,125.184600589051,124.479881436613,114.677683515809,107.773052592647,106.579471056759
"AFUB_001620-T",78.1632210671492,70.7129038150171,37.8263879292114,92.9767719767924,105.103212972571,84.5115818963093
"AFUB_001630-T",31.00740505806,31.9037487479646,30.6814035425826,32.4168248226883,35.2766382936646,36.0535896156396
"AFUB_001640-T",140.577136396888,129.119524860263,155.855682438765,102.347260402101,127.741557206705,120.161062076686
"AFUB_001650-T",3.83755013094802,3.14408164807632,7.89420269827021,3.73553254792697,2.638243884927,4.18165415619992
"AFUB_001660-T",24.1151650228773,16.0483185963159,25.9850838818061,30.9606002701066,29.2576507478132,28.3579403701961
"AFUB_001670-T",20.4311168971672,34.5848981288395,35.1036189430025,21.3051983453801,21.184940417288,26.4603830220045
"AFUB_001680-T",14.4752390939359,9.91446605589711,18.1274284182501,10.7159132836718,10.7583478181754,8.92554752667882
"AFUB_001690-T",102.984495314121,102.751674474249,80.9886721266981,131.930778758353,119.763634081626,132.635744643501
"AFUB_001700-T",154.760721680872,140.885719984966,121.318545633833,64.6911928956674,76.5090726628829,84.0899024856001
"AFUB_001710-T",44.4848811179494,67.202334122073,68.9646319057217,21.6692544835255,31.9748839706122,26.2846832675424
"AFUB_001720-T",318.040804652448,353.390919474885,390.214825043662,211.073417485619,220.822592955147,202.054717631509
"AFUB_001730-T",22.073588353213,32.4824140819664,34.5736840396464,15.1637295801442,20.0316960843559,21.5232199216172
"AFUB_001740-T",10.3767355540834,9.77944414463003,8.22312781069814,8.13586326116297,12.0695708268517,10.7528249730855
"AFUB_001750-T",477.1763334826,364.597738110053,346.175407213034,930.258404128033,834.39597167778,888.425808438021
"AFUB_001760-T",137.169391880606,169.799697840588,171.790276774163,123.430859359044,118.70517695414,131.546406165835
"AFUB_001770-T",67.0650260884475,74.7056946196294,66.9362603790828,69.6771791354852,71.0114147469872,71.7206397714625
"AFUB_001780-T",24.3147176296866,23.223768737938,31.7960942013661,28.3963787753431,19.6683451301444,22.06788916045
"AFUB_001790-T",509.995062202468,573.515212529161,489.45884091011,427.069507100074,434.172794547597,436.824729543876
"AFUB_001800-T",6.23218141265958,1.54310755733807,7.16325800398593,9.987801007381,11.6746241374913,9.38236688828049
"AFUB_001810-T",2141.01526865747,1203.8553608573,1493.02763254507,1743.57564527266,1634.96870887874,1959.66721139394
"AFUB_001820-T",47.0790650064703,37.2853363541812,39.2517300830658,41.629027970542,38.9733393060773,50.9177888431402
"AFUB_001830-T",90.1824280772784,66.8165572327385,64.6337845920873,75.327963540612,95.592896692774,104.752193610353
"AFUB_001840-T",63.5958807700705,58.7538202456471,49.9600698543304,50.0339762033777,52.9386542418585,53.0964657984713
"AFUB_001850-T",310.841560606789,338.769975369107,399.13235031393,289.060573687467,275.656991305935,263.37393193881
"AFUB_001860-T",49.8574513012766,25.6927408296789,45.2820238109111,29.124491051634,31.7221180894216,29.1837292161683
"AFUB_001870-T",230.498611065262,381.282588573771,310.889052096461,181.299956796422,199.432280259392,210.541015772032
"AFUB_001880-T",62.6288181370716,43.8628323173347,48.8271055781898,59.5310928506497,55.2293450401484,67.6092655170474
"AFUB_001890-T",56.1663837165552,37.1117367539806,80.7693887184128,66.4165024199218,74.407956275486,73.8290368250087
"AFUB_001900-T",260.170548677752,111.894586751477,203.239172245744,247.24160338398,248.026520918287,265.095789532539
"AFUB_001910-T",120.683276518053,142.390249853371,126.70926275418,121.816349529008,138.973841052113,133.865642924736
"AFUB_001920-T",41.1538876042865,40.0243522684562,42.7602646156303,38.5582935879241,35.8137657911946,41.8341115374454
"AFUB_001930-T",96.3225082867952,194.103641868663,129.797504087531,68.8857527482126,83.3653471901782,74.3737060638414
"AFUB_001940-T",116.354519970344,88.2271745908042,106.389000253077,117.558475565481,105.498159661931,128.401380560962
"AFUB_001950-T",52.2213821819406,42.3197247599966,34.3178533966469,23.5528492852344,28.3413744284972,18.4309042430828
"AFUB_001960-T",47.7084232279457,28.8561113222219,10.7814342406931,41.9455985254511,28.3413744284972,36.7036787071497
"AFUB_001970-T",5.43397098542239,5.67092027321741,5.48208520713209,7.42357951261757,3.91787115845446,2.30166678345458
"AFUB_001980-T",0.184202406285505,1.62026293520498,0.018273617357107,0.58565552658177,0.726701908423005,0.737938968741162
"AFUB_001990-T",39.1890619372411,29.3961989672903,28.2875596688016,50.8570596461413,55.5926959943599,46.9118344414025
"AFUB_002000-T",17.7601820060274,16.0676074407827,23.6277872427393,19.9439449592711,20.3950470385674,10.7879649239779
"AFUB_002010-T",40.6473309870014,33.0225017270347,21.014659960673,25.6738720031252,30.0949377292571,21.2245303390315
"AFUB_002020-T",15.3195001227445,3.29839240381013,10.3794146588368,9.37048842530832,4.37600931811245,4.84931322315621
"AFUB_002030-T",32.557775310963,26.5800276751483,23.9384387378101,6.61632459759946,6.57191291095588,4.11137425441505
"AFUB_002040-T",69.5364083727781,37.7289797769158,40.4760624459919,44.2249065207964,34.8185001340066,40.7974829861185
"AFUB_002050-T",6.81548903256368,7.05971707482168,1.68117279685384,5.96735496003588,5.35547710772606,8.43358821418471
"AFUB_002060-T",9.8701789367983,3.08621511467614,3.03342048127976,13.0585353899989,10.7741456857498,15.3385885645484
"AFUB_002070-T",7.13784324356331,5.49732067301688,2.57658004735208,10.0194580628719,7.94632738992982,7.81863907356708
"AFUB_002080-T",103.82875634293,102.867407541049,105.29258321165,118.729786618645,129.589907712911,102.380246925113
"AFUB_002090-T",13.7230792682701,5.40087645068325,14.4909785641858,12.8844215847989,9.52611414737114,15.2331687118711
"AFUB_002100-T",60.4337394621694,31.1900615026958,29.8408171441557,48.7676939837415,40.5531260635186,45.9806257427529
"AFUB_002110-T",0.353054612047217,0.0192888444667259,0.018273617357107,0.886397553745382,1.13744646535775,1.19475833034283
"AFUB_002120-T",252.833152827379,174.73764202407,165.065585586747,211.722387123183,166.146173280103,202.089857582401
"AFUB_002130-T",23.5625578040208,22.5100814926691,21.4897740119578,24.6291891719253,22.3539826177946,17.6051153971106
"AFUB_002140-T",131.919623301469,111.894586751477,78.3755448446318,164.790802357914,170.917129287576,154.896903533859
"AFUB_002150-T",38.1605985021471,61.0877704261209,45.6840433927674,41.1858291936694,38.120254457059,35.4737804259144
"AFUB_002160-T",242.809471885343,173.7346221118,201.101159014962,193.345466410711,201.138449957428,180.250378102752
"AFUB_002170-T",17.8215828081226,28.3738902105538,28.2144651993732,16.9048676321441,20.8215894630765,26.0035636604029
"AFUB_002180-T",21.0604751186427,15.5082309512476,13.3397406706881,20.4504578471256,21.5956849742228,21.3475201671551
"AFUB_002190-T",9.36362231951316,4.26283462714642,7.8759290809131,14.7838449142533,10.0474437773268,14.8466292520543
"AFUB_002200-T",100.820117040266,118.337060803363,108.636655188001,78.1929270625391,80.9798691864419,95.2644068693948
"AFUB_002210-T",41.1692378048103,37.8640016881829,39.6172024302079,32.6384242111246,38.9417435709284,42.0625212182463
"AFUB_002220-T",0.706109224094435,0,0,2.86496352192704,1.95893557922723,3.40857523656632
"AFUB_002230-T",2.85513729742532,0,0,4.25787396352692,3.68090314483827,4.60333356690916
"AFUB_002240-T",56.9645941437924,42.7247904937979,72.8020915507142,43.8766789103964,50.9481229274824,48.8445317404865
"AFUB_002250-T",22.0582381526892,18.6330237548572,14.8747245286851,25.6738720031252,17.2196756561103,29.9919480866944
"AFUB_002260-T",47.4321196185175,22.6451034039362,39.5441079607795,53.5953949461047,53.1598243879003,48.5809821087932
"AFUB_002270-T",15.1966985185541,17.3406711755866,16.9579169073953,33.0499659325064,33.3492984495862,29.0958793389373
"AFUB_002280-T",8.22770748075255,13.4636134377747,19.296939929105,11.6814534761445,9.82627363128499,11.4204840400418
"AFUB_002290-T",44.6230329226635,103.137451363583,62.2764879530205,41.2016577214148,42.4172744372993,44.943997191426
"AFUB_002300-T",23.5011570019257,6.17243022935229,3.19788303749372,18.8992621280712,11.011113699366,12.000293229767
"AFUB_002310-T",15.2580993206493,8.25562543175868,9.31954485212455,9.59208781374467,8.97318878226667,9.6810564708662
"AFUB_002320-T",26.8014501145409,41.9725255595955,24.8521196056655,13.8341332495261,13.9653149357812,9.55806664274267
"AFUB_002330-T",29.0579295915384,33.5240116831696,22.6410119054555,30.2799735770521,34.3445641067742,38.8823556624808
"AFUB_002340-T",181.562171795413,155.603108313078,155.106464127124,227.091887564018,238.389821697895,211.314094691666
"AFUB_002350-T",174.117324541373,273.766569516241,276.461556995671,130.142155123117,161.722770359268,131.458556288604
"AFUB_002360-T",1.84202406285505,2.29537249154038,0,1.39291044159989,2.02212704952488,0.966348649541998
"AFUB_002370-T",13.7537796693177,15.7011193959149,3.87400687970668,14.5305884703261,17.0301012452174,20.0297720086887
"AFUB_002380-T",16.8545201751237,21.603505802733,21.8369727417428,10.7317418114173,13.4123895706768,19.1512732363778
"AFUB_002390-T",100.942918644457,69.7870392806143,85.9956432825454,120.423439087408,132.417726008731,123.112817951651
"AFUB_002400-T",66.7887224790193,92.3164096177501,83.2180534442651,52.1075133380321,63.7917892654803,53.6938449636427
"AFUB_002410-T",281.645479210537,299.63290994612,263.121816324983,382.116488302987,367.300421105106,394.955478055538
"AFUB_002420-T",3.91430113356698,2.39181671387401,6.24957713613058,1.91525185719984,1.61138249259014,3.54913504013607
"AFUB_002430-T",84.5949550866181,98.9131944253704,112.382746746208,79.2534384214844,76.8408278819456,68.9797236018525
"AFUB_002440-T",8.7035636969901,6.90540631908787,12.5174278896183,4.38450218549055,4.42340292083568,4.04109435263018
"AFUB_002450-T",177.172014445608,121.828341651841,104.653006604152,284.406986530304,255.103965591624,278.923360208713
"AFUB_002460-T",18.2667386233126,16.183340507583,12.9742683235459,15.9076703841805,16.6193566882826,18.4660441939753
"AFUB_002470-T",14.1528848829363,7.05971707482168,7.05361629984329,13.2643062506898,12.7804748677002,11.033944580225
"AFUB_002480-T",16.3633137583623,10.1652210339645,7.6018248205565,15.5277857182896,17.9937711672566,22.9990978590996
"AFUB_002490-T",113.115627659824,75.8630252876329,85.4474347618322,153.410090908933,154.360964069591,157.409410022668
"AFUB_002500-T",25.7269360778755,46.5632705426763,41.9927726866318,45.5545028514144,40.4583388580721,36.56311890358
"AFUB_002510-T",117.2294814002,149.893610350927,127.933595117106,105.782050922864,102.654543498537,104.365654150536
"AFUB_002520-T",320.68103914254,440.422185708752,472.354735063858,264.684640959469,270.791248093016,293.242890197381
"AFUB_002530-T",250.929727962429,362.823164419114,400.320135442142,231.666332082454,249.527318337856,247.262264454628
